ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment
GO:0007015,actin filament organization,100,0.5292081637541786,2.00181460033847,1.0082079307511921e-6,2.1107975579140638e-5,1.4211918556316858e-5,329,"tags=34%, list=16%, signal=30%",LCP1/CORO1C/RHOG/ARPC5/TPM4/TMSB4X/ARPC5L/ACTN1/ARPC2/ACTR2/ARPC3/EZR/TAGLN2/ACTC1/IQGAP1/CAP1/TMSB10/GSN/ARPC1B/FLNA/MARCKS/CFL1/CAPZA1/PFN1/HSP90B1/DSTN/FLII/RAC1/PLS3/S100A10/SPTAN1/APOA1/ZYX/CTTN
GO:0010629,negative regulation of gene expression,144,0.48813038963385913,1.9253456347612459,1.0928005708983431e-6,2.2584545131899093e-5,1.5206087141923814e-5,538,"tags=42%, list=25%, signal=33%",ANXA1/LTF/ARG1/VIM/HMGB2/LMNB1/SRSF7/ORM1/EZR/HRAS/APOD/HNRNPA0/SERPINB1/PTBP1/MAPK14/YBX1/EIF6/DDX3X/RPL13A/PRKAA1/ANXA4/HNRNPC/SRSF3/PDE12/CALR/CAST/HNRNPU/APEX1/RAC1/CTSZ/U2AF2/MIF/CTNNB1/APOA1/NPM1/HMGB1/CBX3/GLG1/SRP9/HNRNPA2B1/FGA/MAGOH/HOMER2/RPS13/FN1/SND1/VPS35/RBMX/SERPINF1/NCL/CD2AP/ERP29/HNRNPD/GSPT1/HNRNPAB/TAF15/RPS3/SYNCRIP/HNRNPK/APOA2
GO:0009620,response to fungus,11,0.8886234333295494,2.172994392917344,1.1170030535395424e-6,2.286694930359252e-5,1.539622878165725e-5,84,"tags=55%, list=4%, signal=53%",DEFA1/CTSG/LTF/S100A8/ARG1/S100A9
GO:0031640,killing of cells of another organism,17,0.8178893126982649,2.2113804865606843,1.1905040209867007e-6,2.360378304499409e-5,1.5892336098206063e-5,53,"tags=47%, list=3%, signal=46%",DEFA1/CTSG/LTF/LYZ/ARG1/RPL30/LGALS3/KRT6A
GO:0141061,disruption of cell in another organism,17,0.8178893126982649,2.2113804865606843,1.1905040209867007e-6,2.360378304499409e-5,1.5892336098206063e-5,53,"tags=47%, list=3%, signal=46%",DEFA1/CTSG/LTF/LYZ/ARG1/RPL30/LGALS3/KRT6A
GO:0090407,organophosphate biosynthetic process,144,-0.37319454453715667,-2.0085059579978837,1.1793921251056733e-6,2.360378304499409e-5,1.5892336098206063e-5,483,"tags=44%, list=23%, signal=37%",SLC27A1/AK1/ALDOA/GPHN/PFAS/PDHA1/NDUFS6/SDHA/FABP3/ACSL1/NDUFB7/TPI1/NDUFA9/CKM/NDUFB10/NDUFA7/IDI1/NDUFB6/CKMT2/NDUFA10/NDUFA5/SNCA/NDUFAB1/NDUFS2/NDUFS8/MOCS2/DLAT/NAPRT/CKB/AMPD1/NDUFB9/NDUFS5/MPC2/NDUFS3/DCXR/DLD/AK3/NDUFB11/SDHB/NDUFA13/PCYT2/NDUFA8/PDHX/NDUFS4/NDUFV2/PDHB/NDUFS7/NDUFB8/NDUFS1/NDUFC2/NDUFA12/NDUFB3/NDUFV1/NDUFA2/NDUFB1/NDUFB5/NDUFA3/NDUFA6/NDUFC1/NDUFB4/CRYL1/ACAT1/PDK4/NDUFA11
GO:0030154,cell differentiation,485,0.3765500955757601,1.5949903076950729,1.1965051313130646e-6,2.360378304499409e-5,1.5892336098206063e-5,462,"tags=28%, list=22%, signal=29%",ANXA1/LTF/POTEE/MYBPH/CORO1C/TYMP/S100A8/NDRG1/CLIC1/THY1/TPM4/VIM/SERPINH1/FBN1/LGALS3/MUSTN1/KRT10/S100A4/TMSB4X/TBCB/HMGB2/KRT6A/ACTN1/ANKRD2/ACTB/SERPINB3/DBNL/TUBB2B/ACTN4/S100A9/EZR/TAGLN2/ACTC1/KRT17/KRT6B/IQGAP1/HRAS/HPRT1/APOD/KRT16/IL18/RPS3A/S100A7/KRT14/PTBP1/MYH9/PPIA/MAPK14/FLNA/CASP14/MARCKS/CFL1/YBX1/LRG1/KRT5/TPD52/EIF6/FLG/YWHAZ/CTSB/DDX3X/CD9/TIGAR/ALYREF/KRT2/MSN/ANXA2/NSUN2/IGHM/DNAJB11/SRSF1/CLTC/ANXA4/FLII/HNRNPC/CBR1/HEXB/CLU/RPS6/CALR/RPL24/PCNA/HNRNPU/EHD1/RAC1/MYH3/FGG/ECM1/AP2A1/MANF/CSRP3/CDSN/TUBB/RPL22/PRMT1/UBA6/AKR1C2/AKR1C3/BAX/S100A10/CTNNB1/EIF2B2/FLOT1/RAB35/CTTN/CRK/DSP/HMGB1/MAP2K1/RBBP7/RTN3/GLG1/FLNB/SPAG9/FKBP4/TF/FN1/UBE2V1/SND1/WDR77/FBL/XRCC6/RPS19/ALDH1A2/RBMX/SERPINF1/UCHL1/TPP1/ASAH1/PLG/PA2G4/MAPK1/XIRP1/KRT1/DPYSL2/CAND1/CD2AP
GO:0032543,mitochondrial translation,38,-0.6009410104751668,-2.4381904980181193,1.2979028583741811e-6,2.5373416240288045e-5,1.7083823304157073e-5,741,"tags=76%, list=35%, signal=50%",C1QBP/MRPL15/LRPPRC/UQCC2/MRPL39/MRPL44/IARS2/GADD45GIP1/QRSL1/MRPL19/GFM1/MRPL13/MRPS35/MRPS22/MRPL46/SARS2/DAP3/MRPL12/MRPL17/TACO1/COA3/TSFM/PTCD3/TUFM/MRPS7/MRPL45/MRPL4/MRPS23/DARS2
GO:0098542,defense response to other organism,168,0.4618546223629153,1.8401613005175677,1.6944572568208376e-6,3.283010935090373e-5,2.2104386019429726e-5,476,"tags=36%, list=23%, signal=31%",DEFA1/ANXA1/CTSG/LTF/LYZ/IGHA1/S100A8/ARG1/VIM/RPL30/LGALS3/HMGB2/KRT6A/ACTR2/S100A9/HRAS/KRT16/IL18/GSN/S100A7/YWHAZ/ARL8B/DDX3X/RPL13A/HPX/IGHM/LAMP2/CLU/PDE12/IGHG2/IGHG1/LAMP1/TUBB/FGB/MIF/VAMP3/G3BP1/FLOT1/ZYX/SERPING1/CRK/HMGB1/SFPQ/UBQLN1/FLNB/FGA/TF/TRIM63/AQP1/IGHG3/XRCC6/CALM1/RPS19/HP/NAGK/ANXA3/CFH/KRT1/TUBB4B/TMEM43/KNG1
GO:0030334,regulation of cell migration,116,0.5106070245847968,1.96635364944976,1.7756453919343767e-6,3.409867699555396e-5,2.295850772244914e-5,452,"tags=36%, list=21%, signal=30%",ANXA1/S100A11/CORO1C/THY1/LGALS3/TMSB4X/SERPINB3/ACTN4/HRAS/TMSB10/APOD/KRT16/ARHGDIB/S100A7/SERPINB1/FLNA/KRT5/CD9/PFN1/MSN/CSNK2B/JUP/CALR/GNAI2/RAC1/ECM1/CPNE3/MIF/GLUL/APOH/DNAJA4/CRK/HMGB1/RBBP7/HSPB1/SPAG9/FN1/AQP1/ANXA3/SERPINF1/PLG/MAPK1
GO:0009607,response to biotic stimulus,215,0.44256927820591396,1.803518606472884,2.0092628822375324e-6,3.8246495214521455e-5,2.5751217733570592e-5,480,"tags=35%, list=23%, signal=30%",DEFA1/ANXA1/CTSG/LTF/LYZ/IGHA1/S100A8/ARG1/VIM/RPL30/LGALS3/HMGB2/KRT6A/ACTR2/S100A9/HRAS/KRT16/HNRNPA0/IL18/GSN/S100A7/MAPK14/CFL1/LRG1/YWHAZ/ARL8B/DDX3X/TIGAR/RPL13A/HPX/PRKAA1/IGHM/LAMP2/CLU/PDE12/CALR/IGHG2/IGHG1/LAMP1/TUBB/FGB/MIF/VAMP3/BAX/G3BP1/FLOT1/ZYX/SERPING1/CCT5/CRK/HMGB1/SFPQ/UBQLN1/HSPB1/FLNB/FGA/TF/TRIM63/AQP1/IGHG3/XRCC6/CALM1/LAMTOR5/RPS19/HP/NAGK/ANXA3/MAPK1/CFH/KRT1/TUBB4B/CD2AP/TMEM43/KNG1/HSPA5
GO:0040012,regulation of locomotion,125,0.5024707579843775,1.9492029806761972,2.106735392511459e-6,3.941048104956781e-5,2.6534924907494604e-5,452,"tags=36%, list=21%, signal=30%",ANXA1/S100A11/CORO1C/THY1/LGALS3/TMSB4X/SERPINB3/TUBB2B/ACTN4/HRAS/TMSB10/APOD/KRT16/ARHGDIB/S100A7/SERPINB1/FLNA/KRT5/CD9/PFN1/MSN/CSNK2B/JUP/CALR/GNAI2/RAC1/ECM1/CPNE3/MIF/GLUL/APOH/DNAJA4/CRK/HMGB1/RBBP7/HSPB1/SPAG9/TF/FN1/AQP1/VPS35/ANXA3/SERPINF1/PLG/MAPK1
GO:0050790,regulation of catalytic activity,202,0.4429809146070851,1.7958436221871688,2.0948837595095485e-6,3.941048104956781e-5,2.6534924907494604e-5,499,"tags=37%, list=24%, signal=31%",LTF/CST3/CORO1C/S100A8/CD44/RHOG/THY1/SERPINH1/FBN1/TMSB4X/ACTB/SERPINB3/S100A9/IQGAP1/CAP1/HRAS/GSN/SERPINB1/PPIA/MAPK14/PSME3/CTSD/CTSB/DDX3X/TIGAR/MVP/POR/TPD52L1/PCNA/RPS27L/CAST/HNRNPU/GNAI2/SERPINA7/NES/ECM1/PSME2/MIF/S100A10/APOH/APOA1/CCAR2/SERPING1/NPM1/CRK/HMGB1/MAP2K1/HSPB1/APOC1/YWHAB/DEPTOR/CSTB/AQP1/XRCC6/CALM1/LAMTOR5/RPS2/PSME1/HP/FNTA/SERPINF1/UCHL1/SERPINA1/AMBP/CAND1/ERP29/ARHGAP17/SERPINC1/KNG1/DNAJB6/RANGAP1/RAP1A/RPL5/RHOA/NUP62
GO:0048583,regulation of response to stimulus,448,0.37581496940687864,1.5872205949863618,2.1323037578721177e-6,3.9547856022072616e-5,2.6627418946707147e-5,546,"tags=33%, list=26%, signal=32%",ANXA1/CTSG/LTF/IGHA1/S100A8/CD44/THY1/ARG1/FBN1/LGALS3/CTSC/S100A4/TMSB4X/S100A13/HMGB2/ACTB/ACTR2/SERPINB3/TUBB2B/ACTN4/IGKC/S100A9/EZR/IQGAP1/HRAS/APOD/IL18/ARHGDIB/PEA15/S100A7/PTBP1/PPIA/MAPK14/PDIA3/FLNA/PSME3/LRG1/FABP5/CTSD/YWHAZ/DDX3X/CD9/TIGAR/MVP/ANXA2/P4HB/HPX/PRKAA1/CSNK2B/IGHM/JUP/LAMP2/CLU/TPD52L1/CALR/PCNA/DYNC1LI1/IGHG2/GNAI2/RAC1/IGHG1/LAMP1/FGG/ECM1/MANF/FGB/MIF/PRMT1/AKR1C2/AKR1C3/BAX/G3BP1/CTNNB1/APOH/EIF2B2/STX7/FLOT1/PPM1A/APOA1/CCAR2/SERPING1/NPM1/CTTN/IGFBP7/CRK/HMGB1/MAP2K1/RPS20/SFPQ/RBBP7/UBQLN1/HSPB1/GLG1/SPAG9/YWHAB/DEPTOR/FGA/HOMER2/TXN/FN1/TRIM63/UBE2V1/LAMTOR1/AHSG/IGHG3/XRCC6/VPS35/CALM1/LAMTOR5/RPS19/ENY2/NAGK/FNTA/GLRX3/UCHL1/AMBP/NCL/PLG/MAPK1/CFH/KRT1/CD2AP/OTUB1/ERP29/ARHGAP17/SERPINC1/KNG1/HSPA5/DNAJB6/HOMER1/RAP1A/KHDRBS1/TXNDC12/RPL5/RHOA/NUP62/TFG/CDC42/RPS3/FKBP1A/HSP90AB1/RPS12/KCTD12/EIF2B5/HNRNPK/RPL11/FBLN5/C3/RWDD1/SLC44A2
GO:2000145,regulation of cell motility,121,0.5021066173072969,1.942442957147888,2.2635595192127243e-6,4.1328879435161583e-5,2.7826575142374137e-05,452,"tags=36%, list=21%, signal=30%",ANXA1/S100A11/CORO1C/THY1/LGALS3/TMSB4X/SERPINB3/ACTN4/HRAS/TMSB10/APOD/KRT16/ARHGDIB/S100A7/SERPINB1/FLNA/KRT5/CD9/PFN1/MSN/CSNK2B/JUP/CALR/GNAI2/RAC1/ECM1/CPNE3/MIF/GLUL/APOH/DNAJA4/CRK/HMGB1/RBBP7/HSPB1/SPAG9/TF/FN1/AQP1/ANXA3/SERPINF1/PLG/MAPK1
GO:0048869,cellular developmental process,486,0.3753452588674463,1.5896149968755668,2.2664224206378933e-6,4.1328879435161583e-5,2.7826575142374137e-05,462,"tags=28%, list=22%, signal=29%",ANXA1/LTF/POTEE/MYBPH/CORO1C/TYMP/S100A8/NDRG1/CLIC1/THY1/TPM4/VIM/SERPINH1/FBN1/LGALS3/MUSTN1/KRT10/S100A4/TMSB4X/TBCB/HMGB2/KRT6A/ACTN1/ANKRD2/ACTB/SERPINB3/DBNL/TUBB2B/ACTN4/S100A9/EZR/TAGLN2/ACTC1/KRT17/KRT6B/IQGAP1/HRAS/HPRT1/APOD/KRT16/IL18/RPS3A/S100A7/KRT14/PTBP1/MYH9/PPIA/MAPK14/FLNA/CASP14/MARCKS/CFL1/YBX1/LRG1/KRT5/TPD52/EIF6/FLG/YWHAZ/CTSB/DDX3X/CD9/TIGAR/ALYREF/KRT2/MSN/ANXA2/NSUN2/IGHM/DNAJB11/SRSF1/CLTC/ANXA4/FLII/HNRNPC/CBR1/HEXB/CLU/RPS6/CALR/RPL24/PCNA/HNRNPU/EHD1/RAC1/MYH3/FGG/ECM1/AP2A1/MANF/CSRP3/CDSN/TUBB/RPL22/PRMT1/UBA6/AKR1C2/AKR1C3/BAX/S100A10/CTNNB1/EIF2B2/FLOT1/RAB35/CTTN/CRK/DSP/HMGB1/MAP2K1/RBBP7/RTN3/GLG1/FLNB/SPAG9/FKBP4/TF/FN1/UBE2V1/SND1/WDR77/FBL/XRCC6/RPS19/ALDH1A2/RBMX/SERPINF1/UCHL1/TPP1/ASAH1/PLG/PA2G4/MAPK1/XIRP1/KRT1/DPYSL2/CAND1/CD2AP
GO:0006396,RNA processing,113,0.5119911066067383,1.9573044585221882,2.3143883241657015e-6,4.18518555286631e-5,2.8178692929315733e-5,613,"tags=57%, list=29%, signal=42%",LGALS3/SRSF7/HNRNPA0/PTBP1/YBX1/RPS21/RPL27/EIF6/RPS25/RPS28/ALYREF/NSUN2/SRSF1/RPS17/HNRNPC/SRSF3/PDE12/RPS6/RPS8/HNRNPU/RPS27/U2AF2/PRMT1/HNRNPH1/RPS24/CCAR2/SMU1/SFPQ/HNRNPF/HNRNPA3/HNRNPA2B1/MAGOH/RPS13/HNRNPL/WDR77/HNRNPA1/FBL/RPS19/HNRNPUL2/RPS16/AHNAK/RBMX/ENY2/DDX39B/RPL7A/EFTUD2/RPL7/NCL/PA2G4/HNRNPD/KHDRBS1/RPL5/TAF15/SYNCRIP/HNRNPK/RPS14/RPL11/FAM98A/HNRNPM/SSB/DDX1/DHX9/PPIL1/PRKDC
GO:0009063,amino acid catabolic process,40,-0.5854368790662264,-2.427016924397577,2.443754829052471e-6,4.382601635573439e-5,2.9507887800998957e-5,430,"tags=68%, list=20%, signal=55%",DBT/MCCC1/GLUD1/MCCC2/DLST/ADHFE1/BCAT2/HIBCH/ECHS1/AUH/GOT1/BCKDHA/BCKDHB/GPT/GOT2/ACAD8/ETFB/DLD/ALDH5A1/ETFA/HMGCL/HIBADH/GSTZ1/ALDH6A1/NOS1/ACAT1/ACADSB
GO:0006839,mitochondrial transport,53,-0.5232243498541795,-2.294832733310281,2.613364892980876e-6,4.648362145711886e-5,3.129724306693232e-5,698,"tags=75%, list=33%, signal=52%",TIMM13/MCU/TOMM40/LETM1/TIMM10/GRPEL1/TIMM21/TIMM8A/SLC25A20/TST/SLC25A3/TIMM8B/TIMM9/VDAC2/HSPD1/AGK/HSPA9/CPT1B/MTX1/TIMM44/AIFM1/AFG3L2/SLC25A4/ACAA2/PAM16/SPG7/MDH1/CHCHD10/MPC2/CPT2/SLC25A12/MTX2/SAMM50/PNPT1/VDAC1/NDUFA13/MDH2/TIMM50/TIMM22/PPIF
GO:0006520,amino acid metabolic process,79,-0.46264615723505853,-2.205760789647491,2.6542139002756855e-6,4.68263753138068e-5,3.152801791683912e-5,458,"tags=47%, list=22%, signal=38%",PFAS/SARS2/DBT/MCCC1/GLUD1/MCCC2/DLST/APIP/ALDH1A1/ADHFE1/BCAT2/HIBCH/PCBD2/ECHS1/AUH/AARSD1/GOT1/BCKDHA/BCKDHB/GPT/FH/GOT2/ACAD8/PCCB/ETFB/DLD/ALDH5A1/PCCA/ETFA/HMGCL/HIBADH/GSTZ1/ALDH6A1/NOS1/ACAT1/ACADSB/DARS2
GO:0042742,defense response to bacterium,34,0.6875680175840491,2.1699169369443014,2.714586707137196e-6,4.750526737490093e-5,3.198511332348411e-5,432,"tags=68%, list=20%, signal=55%",DEFA1/CTSG/LTF/LYZ/IGHA1/S100A8/RPL30/HMGB2/KRT6A/S100A9/IL18/IGHM/IGHG2/IGHG1/FGB/FGA/TF/AQP1/IGHG3/RPS19/HP/NAGK/ANXA3
GO:0043207,response to external biotic stimulus,211,0.43701895846995054,1.7782612721173718,2.8509045475150708e-6,4.9098911651648435e-5,3.305810786926414e-5,476,"tags=34%, list=23%, signal=29%",DEFA1/ANXA1/CTSG/LTF/LYZ/IGHA1/S100A8/ARG1/VIM/RPL30/LGALS3/HMGB2/KRT6A/ACTR2/S100A9/HRAS/KRT16/HNRNPA0/IL18/GSN/S100A7/MAPK14/CFL1/LRG1/YWHAZ/ARL8B/DDX3X/RPL13A/HPX/IGHM/LAMP2/CLU/PDE12/CALR/IGHG2/IGHG1/LAMP1/TUBB/FGB/MIF/VAMP3/BAX/G3BP1/FLOT1/ZYX/SERPING1/CCT5/CRK/HMGB1/SFPQ/UBQLN1/HSPB1/FLNB/FGA/TF/TRIM63/AQP1/IGHG3/XRCC6/CALM1/LAMTOR5/RPS19/HP/NAGK/ANXA3/MAPK1/CFH/KRT1/TUBB4B/CD2AP/TMEM43/KNG1
GO:0051707,response to other organism,211,0.43701895846995054,1.7782612721173718,2.8509045475150708e-6,4.9098911651648435e-5,3.305810786926414e-5,476,"tags=34%, list=23%, signal=29%",DEFA1/ANXA1/CTSG/LTF/LYZ/IGHA1/S100A8/ARG1/VIM/RPL30/LGALS3/HMGB2/KRT6A/ACTR2/S100A9/HRAS/KRT16/HNRNPA0/IL18/GSN/S100A7/MAPK14/CFL1/LRG1/YWHAZ/ARL8B/DDX3X/RPL13A/HPX/IGHM/LAMP2/CLU/PDE12/CALR/IGHG2/IGHG1/LAMP1/TUBB/FGB/MIF/VAMP3/BAX/G3BP1/FLOT1/ZYX/SERPING1/CCT5/CRK/HMGB1/SFPQ/UBQLN1/HSPB1/FLNB/FGA/TF/TRIM63/AQP1/IGHG3/XRCC6/CALM1/LAMTOR5/RPS19/HP/NAGK/ANXA3/MAPK1/CFH/KRT1/TUBB4B/CD2AP/TMEM43/KNG1
GO:0006811,monoatomic ion transport,182,-0.3338802974552762,-1.8493548791634449,2.8929969258027753e-6,4.943152227552774e-5,3.32820533196374e-5,343,"tags=36%, list=16%, signal=33%",NDUFA9/NDUFB10/CACNA2D1/NDUFA7/CAMK2G/UQCRC1/AFG3L2/NDUFB6/GPD1L/CACNA1S/COX7A2L/SURF1/SLC25A4/CA2/NDUFA10/NDUFA5/COX5B/SNCA/UQCRFS1/NDUFS2/NDUFS8/CACNG1/SPG7/KCNJ11/COX4I1/PHB2/NDUFB9/NDUFS5/SLC25A12/HSPA2/NDUFS3/STAC3/UQCRH/VDAC1/NDUFA8/NDUFS4/NDUFV2/NDUFS7/CYC1/NDUFB8/NDUFS1/NDUFC2/NDUFA12/NDUFB3/NDUFV1/SNTA1/MAOB/NDUFA2/NDUFB1/EPB41/NDUFB5/ATP2B1/NDUFA3/DHRS7C/NDUFA6/NOS1/PPIF/COX7A1/NDUFC1/COX5A/NDUFB4/NDUFA4/UQCR10/TFRC/SLC4A1
GO:0006812,monoatomic cation transport,169,-0.34488537536361236,-1.9128604552919717,2.9254046506699346e-6,4.959475071838873e-5,3.3391954400739055e-5,343,"tags=37%, list=16%, signal=33%",NDUFA9/NDUFB10/CACNA2D1/NDUFA7/CAMK2G/UQCRC1/AFG3L2/NDUFB6/GPD1L/CACNA1S/COX7A2L/SURF1/SLC25A4/NDUFA10/NDUFA5/COX5B/SNCA/UQCRFS1/NDUFS2/NDUFS8/CACNG1/SPG7/KCNJ11/COX4I1/PHB2/NDUFB9/NDUFS5/SLC25A12/HSPA2/NDUFS3/STAC3/UQCRH/VDAC1/NDUFA8/NDUFS4/NDUFV2/NDUFS7/CYC1/NDUFB8/NDUFS1/NDUFC2/NDUFA12/NDUFB3/NDUFV1/SNTA1/NDUFA2/NDUFB1/EPB41/NDUFB5/ATP2B1/NDUFA3/DHRS7C/NDUFA6/NOS1/PPIF/COX7A1/NDUFC1/COX5A/NDUFB4/NDUFA4/UQCR10/TFRC
GO:0007159,leukocyte cell-cell adhesion,43,0.643215619253162,2.1445105042278114,3.000286009892686e-6,5.008169724205484e-5,3.371981361725546e-5,214,"tags=35%, list=10%, signal=32%",ANXA1/CTSG/S100A8/CD44/THY1/ARG1/LGALS3/ACTB/S100A9/EZR/IL18/LRG1/MSN/PRKAA1/HSPH1
GO:0140546,defense response to symbiont,161,0.46648335465554375,1.8464740215407747,2.984826397507108e-6,5.008169724205484e-5,3.371981361725546e-5,476,"tags=35%, list=23%, signal=30%",DEFA1/ANXA1/CTSG/LTF/LYZ/IGHA1/S100A8/ARG1/VIM/RPL30/LGALS3/HMGB2/KRT6A/ACTR2/S100A9/KRT16/IL18/GSN/S100A7/YWHAZ/ARL8B/DDX3X/RPL13A/HPX/IGHM/LAMP2/CLU/PDE12/IGHG2/IGHG1/LAMP1/TUBB/FGB/MIF/VAMP3/G3BP1/FLOT1/ZYX/SERPING1/CRK/HMGB1/SFPQ/UBQLN1/FLNB/FGA/TF/TRIM63/IGHG3/XRCC6/CALM1/RPS19/NAGK/CFH/KRT1/TUBB4B/TMEM43/KNG1
GO:0008284,positive regulation of cell population proliferation,92,0.5296058850043489,1.9747862438345194,3.1566219905396484e-6,5.228908182802318e-5,3.520603714639641e-5,452,"tags=41%, list=21%, signal=34%",ANXA1/LTF/RHOG/MUSTN1/S100A13/HMGB2/KRT6A/NAMPT/ACTB/SSR1/SERPINB3/HRAS/IL18/MAPK14/FLNA/LRG1/TPD52/PRKAA1/RPS6/CALR/HNRNPU/GNAI2/NES/ECM1/MIF/PRMT1/AKR1C2/AKR1C3/CTNNB1/NPM1/HMGB1/RPS4X/FN1/AQP1/WDR77/ALDH1A2/CNBP/MAPK1
GO:0002252,immune effector process,82,0.5424663943236733,1.9836222772300003,4.151887349715948e-6,6.825451173396673e-5,4.595549953274112e-5,460,"tags=41%, list=22%, signal=34%",ANXA1/CTSG/LCP1/IGHA1/ARG1/LGALS3/CTSC/S100A13/IGKC/S100A9/HPRT1/IL18/ARL8B/HPX/PRKAA1/IGHM/CLU/RPS6/IGHG2/IGHG1/LAMP1/TUBB/MIF/STX7/APOA1/SERPING1/CRK/HMGB1/IGHG3/RPS19/ANXA3/CFH/KRT1/TUBB4B
GO:0141060,disruption of anatomical structure in another organism,19,0.7830513665097466,2.1794302176702476,4.345603057051969e-6,7.046666645102589e-5,4.744493477274991e-5,53,"tags=42%, list=3%, signal=41%",DEFA1/CTSG/LTF/LYZ/ARG1/RPL30/LGALS3/KRT6A
GO:0009891,positive regulation of biosynthetic process,300,0.4039994686254328,1.6823781442592802,4.351397836146299e-6,7.046666645102589e-5,4.744493477274991e-5,599,"tags=42%, list=28%, signal=35%",ANXA1/RHOG/VIM/MUSTN1/TMSB4X/S100A13/HMGB2/ACTN1/NAMPT/ACTB/ORM1/ACTR2/SH3BGRL/ACTN4/EZR/ACTC1/KRT17/HRAS/HNRNPA0/IL18/GSN/MYH9/MAPK14/YBX1/EIF6/DDX3X/DDAH2/MSN/ANXA2/HPX/PRKAA1/SRSF1/JUP/HNRNPC/HSPH1/HEXB/CLU/PIP/CALR/PCNA/RPS27L/HNRNPU/APEX1/SUB1/U2AF2/CSRP3/MIF/PRMT1/G3BP1/TNNI2/ORM2/S100A10/CTNNB1/DNAJA4/FLOT1/LMO7/PPM1A/NPM1/CCT5/HMGB1/MAP2K1/SFPQ/RBBP7/RPS4X/HSPB1/TF/EIF3D/FUBP1/FN1/UBE2V1/WDR77/HNRNPA1/XRCC6/VPS35/LARP4/LAMTOR5/ALDH1A2/RBMX/ENY2/SETD7/DCAF6/CNBP/EIF3C/NCL/CCT2/MAPK1/CAND1/ERP29/PSMC5/HNRNPD/HSPA5/TMED10/CCT8/CLEC3B/KHDRBS1/RPL5/NUP62/TCP1/CCT3/EEF1D/HNRNPAB/TAF15/RPS3/APOA4/CCT4/HSP90AB1/SYNCRIP/EIF2B5/HNRNPK/APOA2/RPL11/C3/PDCL3/FAM98A/RAP2C/PTGES3/HSP90AA1/PADI2/YWHAH/PCBP1/CCT7/SSB/DDX1/UBE3A/CCT6A/CDK5RAP3/DHX9
GO:0009653,anatomical structure morphogenesis,305,0.4030765363344902,1.678446501415143,4.413125928804231e-6,7.093691307781616e-5,4.776155001310154e-5,362,"tags=25%, list=17%, signal=24%",ANXA1/LTF/CST3/POTEE/MYBPH/CORO1C/TYMP/CD44/RHOG/THY1/TPM4/SERPINH1/FBN1/KRT6A/ACTN1/VAT1/ACTB/DBNL/TUBB2B/EZR/ACTC1/KRT17/IQGAP1/CAP1/HRAS/HPRT1/APOD/KRT16/IL18/S100A7/MYH9/MAPK14/FLNA/CFL1/YBX1/LRG1/TPD52/YWHAZ/CD9/PFN1/MSN/ANXA2/GAA/RPL13A/CSNK2B/JUP/FLII/COMT/HEXB/CLU/RPS6/RPL24/EHD1/RAC1/NES/MYH3/CTSZ/ECM1/CSRP3/SNX1/CDSN/BAX/GLUL/CTNNB1/APOH/FLOT1/APOA1/CTTN/IGFBP7/CRK/DSP/MAP2K1/PALMD/HSPB1/GLG1/FLNB/SPAG9
GO:0140053,mitochondrial gene expression,43,-0.5522907343673948,-2.286323830833421,4.837203747266018e-6,7.718185390858278e-5,5.196624459137178e-5,741,"tags=74%, list=35%, signal=49%",C1QBP/MRPL15/LRPPRC/UQCC2/MRPL39/TFAM/MRPL44/IARS2/GADD45GIP1/QRSL1/MRPL19/GFM1/MRPL13/MRPS35/MRPS22/MRPL46/SARS2/DAP3/MRPL12/MRPL17/TACO1/COA3/TSFM/PTCD3/TUFM/CHCHD10/PNPT1/MRPS7/MRPL45/MRPL4/MRPS23/DARS2
GO:0001906,cell killing,39,0.6539854223404802,2.124769741034906,4.936472032258603e-6,7.819083437957057e-5,5.264558725144019e-5,333,"tags=44%, list=16%, signal=37%",DEFA1/CTSG/LTF/LYZ/ARG1/RPL30/LGALS3/CTSC/KRT6A/HPRT1/IL18/ARL8B/IGHG1/LAMP1/TUBB/STX7/CRK
GO:0019395,fatty acid oxidation,39,-0.5741266021905971,-2.3534990705517265,5.016602619775871e-6,7.888425858633072e-5,5.311246709572013e-5,436,"tags=62%, list=21%, signal=50%",CPT1B/ACADM/FABP3/HADHA/HADHB/PHYH/ADH5/ECHS1/AUH/ETFDH/DECR1/PLIN5/ACAA2/ECI2/CPT2/ACADVL/CRAT/ETFB/ETFA/HADH/ECI1/ACADS/ACAT1/PDK4
GO:0002682,regulation of immune system process,181,0.44907249160311347,1.8044292289393484,5.234372090062404e-6,8.171645637003897e-5,5.501937494136022e-5,354,"tags=29%, list=17%, signal=27%",ANXA1/CTSG/LTF/IGHA1/S100A8/THY1/ARG1/FBN1/LGALS3/CTSC/HMGB2/ACTB/ORM1/IGKC/S100A9/EZR/HRAS/APOD/IL18/S100A7/MAPK14/EIF6/YWHAZ/DDX3X/CD9/MSN/HPX/PRKAA1/IGHM/LAMP2/HSPH1/CLU/PIP/CALR/IGHG2/RAC1/IGHG1/LAMP1/ECM1/MIF/PRMT1/BAX/ORM2/CTNNB1/EIF2B2/STX7/FLOT1/APOA1/SERPING1/CRK/HMGB1/SFPQ/UBQLN1
